Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Unique ID,Count of Officers/Agents
2025 (FYTD),FEB,U.S. Border Patrol,Southern Border,Tucson Sector,250200049,1
2025 (FYTD),FEB,U.S. Border Patrol,Southern Border,Tucson Sector,250200050,1
2025 (FYTD),JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,250100001,1
2025 (FYTD),JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,250100002,1
2025 (FYTD),JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,250100003,4
2025 (FYTD),JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,250100004,2
2025 (FYTD),JAN,Office of Field Operations,Northern Border,Boston Field Office,250100058,1
2025 (FYTD),JAN,Office of Field Operations,Southern Border,San Diego Field Office,250100061,2
2025 (FYTD),JAN,Office of Field Operations,Southern Border,San Diego Field Office,250100064,1
2025 (FYTD),JAN,U.S. Border Patrol,Northern Border,Swanton Sector,250100042,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,El Paso Sector,250100009,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,El Paso Sector,250100011,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,El Paso Sector,250100016,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,El Paso Sector,250100062,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Laredo Sector,250100024,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Laredo Sector,250100025,3
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Laredo Sector,250100026,2
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250100002,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,San Diego Sector,250100034,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,San Diego Sector,250100035,3
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,San Diego Sector,250100039,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,San Diego Sector,250100040,1
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Tucson Sector,250100052,2
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Yuma Sector,250100056,7
2025 (FYTD),JAN,U.S. Border Patrol,Southern Border,Yuma Sector,250100057,1
2025 (FYTD),MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,250300034,2
2025 (FYTD),MAR,Office of Field Operations,Coastal/Interior,Atlanta Field Office,250300057,1
2025 (FYTD),MAR,Office of Field Operations,Coastal/Interior,Baltimore Field Office,250300056,1
2025 (FYTD),MAR,Office of Field Operations,Northern Border,Detroit Field Office,250300064,1
2025 (FYTD),MAR,Office of Field Operations,Northern Border,Seattle Field Office,250300063,2
2025 (FYTD),MAR,Office of Field Operations,Southern Border,El Paso Field Office,250300060,2
2025 (FYTD),MAR,Office of Field Operations,Southern Border,San Diego Field Office,250300062,1
2025 (FYTD),MAR,U.S. Border Patrol,Northern Border,Detroit Sector,250300015,1
2025 (FYTD),MAR,U.S. Border Patrol,Northern Border,Detroit Sector,250300016,1
2025 (FYTD),MAR,U.S. Border Patrol,Northern Border,Spokane Sector,250300043,1
2025 (FYTD),MAR,U.S. Border Patrol,Northern Border,Swanton Sector,250300044,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,El Centro Sector,250300018,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,El Paso Sector,250300023,4
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,Laredo Sector,250300026,2
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250300031,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250300033,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,San Diego Sector,250300034,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,San Diego Sector,250300039,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,San Diego Sector,250300066,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,Tucson Sector,250300046,1
2025 (FYTD),MAR,U.S. Border Patrol,Southern Border,Tucson Sector,250300050,1
2025 (FYTD),MAY,Office of Field Operations,Coastal/Interior,Baltimore Field Office,250500058,1
2025 (FYTD),MAY,Office of Field Operations,Northern Border,Boston Field Office,250500057,1
2025 (FYTD),MAY,Office of Field Operations,Southern Border,Laredo Field Office,250500059,3
2025 (FYTD),MAY,Office of Field Operations,Southern Border,Laredo Field Office,250500060,3
2025 (FYTD),MAY,Office of Field Operations,Southern Border,Tucson Field Office,250500063,1
2025 (FYTD),MAY,U.S. Border Patrol,Coastal/Interior,New Orleans Sector,250500002,1
2025 (FYTD),MAY,U.S. Border Patrol,Northern Border,Swanton Sector,250500044,2
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,250500007,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,El Paso Sector,250500013,2
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,El Paso Sector,250500016,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250500027,2
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250500029,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250500030,2
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250500031,2
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250500034,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,250500035,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,San Diego Sector,250500041,2
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,San Diego Sector,250500042,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,San Diego Sector,250500043,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Tucson Sector,250500046,1
2025 (FYTD),MAY,U.S. Border Patrol,Southern Border,Tucson Sector,250500053,1
2025 (FYTD),NOV,Office of Field Operations,Northern Border,Boston Field Office,251100088,2
2025 (FYTD),NOV,Office of Field Operations,Southern Border,San Diego Field Office,251100078,1
2025 (FYTD),NOV,Office of Field Operations,Southern Border,San Diego Field Office,251100079,1
2025 (FYTD),NOV,Office of Field Operations,Southern Border,San Diego Field Office,251100083,1
2025 (FYTD),NOV,Office of Field Operations,Southern Border,Tucson Field Office,251100081,1
2025 (FYTD),NOV,Office of Field Operations,Southern Border,Tucson Field Office,251100082,2
2025 (FYTD),NOV,U.S. Border Patrol,Coastal/Interior,Miami Sector,251100036,2
2025 (FYTD),NOV,U.S. Border Patrol,Northern Border,Swanton Sector,251100059,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Big Bend Sector,251100014,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Del Rio Sector,251100016,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100001,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100018,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100021,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100026,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100027,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100028,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100029,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100030,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100032,3
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100086,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,El Paso Sector,251100087,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Laredo Sector,251100034,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,251100002,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,251100037,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,251100039,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,San Diego Sector,251100042,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,San Diego Sector,251100057,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Tucson Sector,251100062,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Tucson Sector,251100064,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Tucson Sector,251100066,1
2025 (FYTD),NOV,U.S. Border Patrol,Southern Border,Tucson Sector,251100071,1
2025 (FYTD),OCT,Air and Marine Operations,Coastal/Interior,Operations Directorate,251000013,3
2025 (FYTD),OCT,Air and Marine Operations,Coastal/Interior,Operations Directorate,251000015,2
2025 (FYTD),OCT,Air and Marine Operations,Coastal/Interior,Operations Directorate,251000067,3
2025 (FYTD),OCT,Office of Field Operations,Coastal/Interior,Atlanta Field Office,251000060,1
2025 (FYTD),OCT,Office of Field Operations,Northern Border,Buffalo Field Office,251000059,1
2025 (FYTD),OCT,Office of Field Operations,Southern Border,El Paso Field Office,251000062,1
2025 (FYTD),OCT,Office of Field Operations,Southern Border,Laredo Field Office,251000061,2
2025 (FYTD),OCT,Office of Field Operations,Southern Border,Tucson Field Office,251000064,1
2025 (FYTD),OCT,U.S. Border Patrol,Coastal/Interior,New Orleans Sector,251000035,1
2025 (FYTD),OCT,U.S. Border Patrol,Northern Border,Detroit Sector,251000003,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,El Centro Sector,251000005,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,El Paso Sector,251000006,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,El Paso Sector,251000007,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,El Paso Sector,251000027,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,El Paso Sector,251000029,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,El Paso Sector,251000030,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,Laredo Sector,251000034,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,251000068,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,251000069,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,San Diego Sector,251000045,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,Tucson Sector,251000048,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,Tucson Sector,251000054,1
2025 (FYTD),OCT,U.S. Border Patrol,Southern Border,Yuma Sector,251000058,1
